f_property_type,f_room_type,f_room_type2,usd_price_day,p_host_response_rate,n_accommodates,n_bedrooms,n_beds,n_review_scores_rating,n_number_of_reviews,n_reviews_per_month,n_minimum_nights,n_host_total_listings_count,n_days_since,d_dedicatedworkspace,d_washer,d_microwave,d_smokealarm,d_essentials,d_dryer,d_hotwater,d_hangers,d_iron,d_airconditioning,d_hairdryer,d_bedlinens,d_lockbox,d_breakfast,d_cookingbasics,d_dishwasher,d_fireextinguisher,d_privateentrance,d_keypad,d_ethernetconnection,d_bathroomessentials,d_bedroomcomforts,d_pool,d_beachessentials,d_windowguards,d_highchair,d_outletcovers,d_babybath,d_bakingsheet,d_crib,d_elevator,d_lakeaccess,d_showergel,d_smartlock,d_gym,d_ricemaker,d_babysitterrecommendations,d_indoorfireplace,d_evcharger,d_fireplaceguards,d_gameconsole,d_buildingstaff,d_beachfront,d_bodysoap,d_ceilingfan,d_freezer,d_portablefans,d_petsallowed,d_waterfront,d_laundromatnearby,d_smokingallowed,d_outdoorshower,d_outdoorfurniture,d_diningtable,d_wineglasses,d_changingtable,d_babymonitor,d_portableheater,d_minifridge,d_cleaningproducts,d_soundsystem,d_recordplayer,d_clothingstorage,d_piano,d_trashcompactor,d_pooltoys,d_boardgames,d_safe,d_bidet,d_mosquitonet,d_firepit,d_refrigerator_agg,d_tv_agg,d_stove_agg,d_shampoo_agg,d_conditioner_agg,d_wifi_agg,d_tub_agg,d_oven_agg,d_kitchen_agg,d_heating_agg,d_coffee_maker,d_bread_maker,d_barbecue_tool,d_host_is_superhost,d_host_has_profile_pic,d_host_identity_verified,d_has_availability,d_instant_bookable,price,id,neighbourhood_cleansed,room_type,property_type
Entire_apt,Entire home/apt,Entire/Apt,100,93,5,1,1,NA,0,NA,1,11,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,100,46927977,Westlake,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,160,80,3,1,1,100,2,2,2,1,8,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,160,46928402,Beverly Hills,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,90,100,5,1,2,NA,0,NA,30,8,NA,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,90,46931960,Larchmont,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,64,100,2,NA,1,100,2,2,2,0,24,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,64,46932069,Westlake,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,143,100,4,2,2,NA,0,NA,2,13,NA,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,143,46932678,Monterey Park,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,121,100,4,NA,1,NA,0,NA,3,7,NA,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,121,46942693,Chinatown,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,197,100,2,2,2,100,1,1,1,0,6,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,197,46944634,Pico-Union,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,115,100,4,1,2,100,1,1,31,23,4,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,115,46950505,Santa Monica,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,125,100,3,1,2,NA,0,NA,31,23,NA,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,125,46950724,Santa Monica,Entire home/apt,Entire_apt
Room_apt,Private room,Private,112,NA,2,1,1,NA,0,NA,2,1,NA,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,112,46952030,Burbank,Private room,Room_apt
Entire_apt,Entire home/apt,Entire/Apt,149,100,6,2,3,100,2,2,2,0,19,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,149,46952688,Downtown,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,85,100,2,1,1,NA,0,NA,30,24,NA,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,85,46953610,Mid-Wilshire,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,168,100,6,2,2,100,1,1,2,0,14,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,168,46955057,Downtown,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,140,100,6,2,3,NA,0,NA,2,0,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,140,46955396,Westlake,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,169,100,6,2,2,NA,0,NA,2,0,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,169,46967337,Hollywood,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,125,100,4,1,1,NA,0,NA,30,49,NA,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,125,46969275,Santa Monica,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,108,100,2,1,1,NA,0,NA,31,23,NA,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,108,46969740,Santa Monica,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,362,100,2,1,1,NA,0,NA,30,1318,NA,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,362,46969847,Glendale,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,84,94,3,1,1,NA,0,NA,30,0,NA,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,84,46970430,Westchester,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,69,100,2,NA,1,100,1,1,1,1,24,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,69,46970928,El Monte,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,56,94,3,1,1,NA,0,NA,30,0,NA,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,56,46971032,Westchester,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,60,94,3,1,1,NA,0,NA,30,0,NA,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,60,46971219,Westchester,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,55,94,3,1,1,NA,0,NA,30,0,NA,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,55,46971389,Westchester,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,119,100,4,1,2,NA,0,NA,3,1,NA,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,119,46975166,Chinatown,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,94,100,3,1,1,100,1,1,1,3,16,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,94,46985352,Burbank,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,128,NA,4,1,1,NA,0,NA,30,1,NA,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,128,46985792,Hollywood,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,140,80,3,1,2,100,1,1,2,0,12,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,140,46991690,Glendale,Entire home/apt,Entire_apt
Room_apt,Private room,Private,60,100,2,1,1,NA,0,NA,1,7,NA,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,60,46993608,West Hollywood,Private room,Room_apt
Entire_apt,Entire home/apt,Entire/Apt,90,100,5,2,2,100,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,90,47004715,Inglewood,Entire home/apt,Entire_apt
Room_apt,Private room,Private,66,100,2,1,1,100,2,2,1,7,20,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,66,47004837,West Hollywood,Private room,Room_apt
Entire_apt,Entire home/apt,Entire/Apt,100,97,4,2,2,NA,0,NA,30,9,NA,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,100,47011458,Westlake,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,114,100,4,1,2,100,1,1,2,3,3,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,114,47013202,El Segundo,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,70,100,2,NA,1,NA,0,NA,30,24,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,70,47013727,Hollywood,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,80,100,2,1,1,NA,0,NA,30,24,NA,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,80,47013817,Hollywood,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,97,100,2,2,2,NA,0,NA,30,24,NA,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,97,47013870,Hollywood,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,70,98,2,NA,1,100,2,2,2,7,11,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,70,47015522,El Segundo,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,360,100,2,1,1,NA,0,NA,1,10,NA,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,360,47021647,West Hollywood,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,440,100,2,1,1,NA,0,NA,1,10,NA,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,440,47021745,West Hollywood,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,425,100,2,1,1,NA,0,NA,1,10,NA,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,425,47021829,West Hollywood,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,395,100,2,1,1,NA,0,NA,1,10,NA,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,395,47021888,West Hollywood,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,550,100,4,2,2,NA,0,NA,1,10,NA,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,550,47021911,West Hollywood,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,595,100,4,2,2,NA,0,NA,1,10,NA,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,595,47021931,West Hollywood,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,495,100,4,2,2,NA,0,NA,1,10,NA,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,495,47022096,West Hollywood,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,244,100,5,2,2,NA,0,NA,30,9,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,244,47026427,Westlake,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,72,96,2,1,1,100,2,2,1,4,18,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,72,47029105,Koreatown,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,95,NA,3,1,4,NA,0,NA,31,0,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,95,47036486,Arlington Heights,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,200,97,6,3,0,NA,0,NA,32,14,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,200,47036499,Long Beach,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,85,NA,3,1,3,NA,0,NA,31,0,NA,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,85,47036903,Arlington Heights,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,136,100,5,2,2,NA,0,NA,30,332,NA,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,136,47043505,San Pedro,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,74,100,4,1,2,NA,0,NA,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,74,47045345,Monrovia,Entire home/apt,Entire_apt
Entire_apt,Entire home/apt,Entire/Apt,250,100,2,1,0,100,2,2,1,1,8,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,250,47049089,Santa Monica,Entire home/apt,Entire_apt
Room_apt,Private room,Private,33,100,2,NA,0,NA,0,NA,30,0,NA,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,33,47050229,Sherman Oaks,Private room,Room_apt
